,filename,matched_label,label_group,similarity_score
5851,tess2018206045859-s0001-0000000234522993-0120-s_lc.fits,PM*,stellar,0.6193119445462888
5852,tess2018206045859-s0001-0000000150274386-0120-s_lc.fits,outlier,outlier,0.4156762899482082
5853,tess2018206045859-s0001-0000000150429807-0120-s_lc.fits,PM*,stellar,0.9110808321517462
5854,tess2018206045859-s0001-0000000261061538-0120-s_lc.fits,Pl,planet_like,0.9150993193177238
5855,tess2018206045859-s0001-0000000300743667-0120-s_lc.fits,PM*,stellar,0.917041373083457
5856,tess2018206045859-s0001-0000000206545463-0120-s_lc.fits,PM*,stellar,0.9774810483988062
5857,tess2018206045859-s0001-0000000091449810-0120-s_lc.fits,*,stellar,0.6047499471125038
5858,tess2018206045859-s0001-0000000142083629-0120-s_lc.fits,outlier,outlier,0.4720685074282694
5859,tess2018206045859-s0001-0000000220432921-0120-s_lc.fits,outlier,outlier,0.49813759914664435
5860,tess2018206045859-s0001-0000000290370601-0120-s_lc.fits,outlier,outlier,0.5105419480332107
5861,tess2018206045859-s0001-0000000201286958-0120-s_lc.fits,outlier,outlier,0.4958763172732149
5862,tess2018206045859-s0001-0000000421895532-0120-s_lc.fits,outlier,outlier,0.3764424406286206
5863,tess2018206045859-s0001-0000000231827609-0120-s_lc.fits,outlier,outlier,0.5530659063066402
5864,tess2018206045859-s0001-0000000050475841-0120-s_lc.fits,outlier,outlier,0.598294445142452
5865,tess2018206045859-s0001-0000000050314726-0120-s_lc.fits,outlier,outlier,0.5520971354451436
5866,tess2018206045859-s0001-0000000126659093-0120-s_lc.fits,outlier,outlier,0.41195326788659026
5867,tess2018206045859-s0001-0000000260239338-0120-s_lc.fits,outlier,outlier,0.33056705841667616
